Release Date,ISRC,All Time Rank,Track Score,Spotify Streams,Spotify Playlist Count,Spotify Playlist Reach,YouTube Views,YouTube Likes,TikTok Posts,TikTok Likes,TikTok Views,YouTube Playlist Reach,Apple Music Playlist Count,AirPlay Spins,SiriusXM Spins,Deezer Playlist Count,Deezer Playlist Reach,Amazon Playlist Count,Pandora Streams,Pandora Track Stations,Shazam Counts,spotify_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo_x,time_signature,track_genre,spectral_centroid,spectral_bandwidth,spectral_rolloff,zero_crossing_rate,chroma_stft,tempo_y,beat_strength,harmonic_to_percussive_ratio,speech_to_music_ratio,tempogram,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,Spotify_Composite,YouTube_Composite,TikTok_Composite,Apple Music_Composite,SiriusXM_Composite,Deezer_Composite,Amazon_Composite,Pandora_Composite,Shazam_Composite,Spotify_Hit,YouTube_Hit,TikTok_Hit,Apple Music_Hit,SiriusXM_Hit,Deezer_Hit,Amazon_Hit,Pandora_Hit,Shazam_Hit
2018-12-13,INS181802942,3515,23.0,74027513,5648,3808001,1014261335,4638798,0,0,0,105077396,1.0,1310,0.0,0.0,0,2.0,0,0,168398,5x72Q1SyiDHJ4IF2mRzfkg,Neha Kakkar;Tanishk Bagchi,"Gali Gali (From ""Kgf Chapter 1"")","Gali Gali (From ""Kgf Chapter 1"")",66,174711,False,0.789,0.95,5,-3.604,0,0.0759,0.191,1.41e-05,0.0969,0.746,126.013,4,pop,2690.497316577873,3358.4406317864605,6018.101820054945,0.0451656579097985,0.44721252,125.0,1.2609301,-2.55063646092968,0.29416323,0.1513597442972638,-95.02801,145.68013,-25.318235,36.450638,-18.388803,26.563229,-10.209017,9.942754,1.9470456,6.474485,6.287602,6.005255,1.389012,0.3210730913645164,0.8697509261635644,0.0,0.30528911313519524,0.0,0.0,0.20937816818815375,0.0,0.6978761606771493,False,False,False,False,False,False,False,False,False
2021-09-25,INS182101589,2482,28.6,64013323,5573,1466888,633429136,6478665,1807,257436,4052529,159126966,2.0,594,0.0,0.0,0,1.0,0,0,179409,7HPM13Xek5XoRWxRzHfvkB,Jubin Nautiyal;Meet Bros.;Shardul Rathod,Dil Galti Kar Baitha Hai,Dil Galti Kar Baitha Hai,67,273272,False,0.612,0.78,1,-5.123,0,0.0814,0.0781,0.0,0.0593,0.554,92.059,4,pop,2921.644355447467,3439.304876148275,6504.167148268013,0.0527092645836297,0.4603932,92.21311475,1.1914238,-3.7026548075250094,0.24233258,0.1974421613970178,-106.50767,137.84424,-28.786627,40.300884,-14.134051,26.092113,-6.566304,9.873898,1.5719573,4.8667684,1.6921048,6.5579,7.9709983,0.27682962877759043,0.8813225630016658,0.5080166548407843,0.3066675111508369,0.0,0.0,0.13210291605819502,0.0,0.7015492048451358,False,False,False,False,False,False,False,False,False
2020-02-21,USSM12000998,665,59.1,1157206056,189404,63215005,158131164,1488878,1833826,426830431,3272868374,29873,191.0,209890,255.0,58.0,1276396,43.0,77600589,71185,6963195,3FAJ6O0NOHQV8Mc5Ri6ENp,Giveon,TAKE TIME,Heartbreak Anniversary,84,198370,False,0.449,0.465,0,-8.964,1,0.0791,0.524,1.02e-06,0.303,0.543,89.087,3,pop,2404.635445449063,2986.0750726373444,5037.197079187954,0.045271825213431,0.43365324,130.81395349,1.0281558,-0.5133079156087937,0.18109812,0.2188740670039479,-173.01056,141.93425,-13.26926,25.736223,-4.50598,17.13835,-1.3977746,-0.18274714,-0.7411504,-0.7782628,-6.130019,-3.344561,-1.1660252,0.8084135232080991,0.6142112807205401,0.8362514344139635,0.8169438491913724,0.6256611554396482,0.7453861958227634,0.7212068368422986,0.8199425696033278,0.913724223307519,False,False,True,True,True,False,False,False,False
2018-09-28,USUG11801723,2766,26.7,1569891590,133300,51381606,384590913,3935031,592538,46194014,530240861,103487881,0.0,325,124.0,35.0,44351,70.0,0,0,0,4w8niZpiMy6qz1mntFA5uM,DJ Snake;Selena Gomez;Ozuna;Cardi B,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","Taki Taki (with Selena Gomez, Ozuna & Cardi B)",76,212500,True,0.842,0.801,8,-4.167,0,0.228,0.157,4.82e-06,0.0642,0.617,95.881,4,pop,3069.792868060477,3342.704085951269,6278.082682741468,0.0597161828969186,0.40807968,127.84090909,1.5273027,-1.5227524278053624,0.23068345,0.1449674357873316,-161.80826,110.38508,-29.451689,23.679247,-15.248304,16.257912,-15.536145,13.080478,-2.9147956,4.9333863,5.8865786,4.069404,7.1951723,0.8021696761376061,0.8592371721576381,0.7606289940883061,0.20553804483856203,0.5447775805106281,0.6080185734018508,0.8123995275070537,0.0,0.0,False,False,False,False,False,False,True,False,False
2019-04-12,QM6MZ1917908,553,65.0,1165842896,62333,28686399,2104797932,35291841,1944635,287006154,2199922028,161956996,111.0,26812,62.0,31.0,612134,26.0,18793416,29530,3328531,4a9tbd947vo9K8Vti9JwcI,BTS;Halsey,MAP OF THE SOUL : PERSONA,Boy With Luv (feat. Halsey),80,229773,False,0.645,0.862,11,-4.761,0,0.0845,0.0933,0.0,0.193,0.803,119.947,4,pop,3741.158850330446,3818.90839356396,8368.867498610854,0.0803458476468443,0.4451488,119.68085106,1.1383989,-0.8381618984916536,0.22496367,0.2064824939291956,-96.67245,124.75282,-29.274212,53.307285,-22.144777,33.77485,-19.935158,15.944084,-2.3054736,0.3808383,5.0408964,-5.0203037,9.015137,0.7260091116009888,0.9122013278390146,0.827578898961774,0.7047274058431989,0.4674689829153962,0.6726064583412421,0.6281345045644613,0.7556762212405592,0.8709202093737598,False,True,True,False,False,False,False,False,False
2015-07-31,GBHMU1500070,2921,25.8,1125333823,110189,62083784,1124359897,10115690,139963,23957571,175883717,548604090,88.0,17232,89.0,45.0,582485,22.0,0,0,4226136,2K87XMYnUMqLcX3zvtAF4G,One Direction,Made In The A.M. (Deluxe Edition),Drag Me Down,80,192120,False,0.73,0.703,0,-5.672,0,0.0369,0.109,0.0,0.0657,0.595,138.113,4,pop,2874.4447301757523,3402.587526144702,6193.260315132992,0.0528276267966297,0.44569695,137.19512195,1.1053737,-1.1119236622917457,0.22471796,0.1949397441228149,-123.964096,132.76729,-23.965616,39.003117,-9.759679,21.818733,-7.1273003,6.094158,-0.2620451,6.749273,-1.4126244,4.0584064,0.6068501,0.7772936069819247,0.9257803402372448,0.7074837771207617,0.6723382646937359,0.5077125386492602,0.701981733497458,0.597575725365044,0.0,0.8847661070143706,False,True,False,False,False,False,False,False,False
2021-07-09,QMFME2102684,728,56.8,675763141,43682,27994315,881072427,29073682,1450747,511168140,3653167411,849311055,120.0,44988,82.0,14.0,202608,57.0,3883730,8899,1730648,3XYRV7ZSHqIRDG87DKTtry,BTS,Permission to Dance,Permission to Dance,80,187585,False,0.702,0.741,9,-5.33,1,0.0427,0.00544,0.0,0.337,0.646,124.925,4,pop,3142.8098627016698,3501.106248662329,7110.849910546942,0.0584964930940109,0.48051995,125.0,1.1180719,-0.8703874095466311,0.272164,0.1999440376311875,-107.80541,132.96255,-27.449938,54.854893,-17.795408,33.332684,-9.426334,8.842521,4.822807,2.996571,6.868476,0.029677067,8.196312,0.6668021966143807,0.9485215702988395,0.8348384049059925,0.7287203952552005,0.49857681707372936,0.5769144856027472,0.7738563716698393,0.6766574871082816,0.8329916831136377,False,True,True,False,False,False,True,False,False
2021-06-24,USRC12100544,713,57.4,831648193,119953,44866271,379404120,3991416,67857,51756150,397005694,812074154,131.0,233009,665.0,33.0,564789,41.0,130728919,27906,4190926,0k4d5YPDr1r7FX77VdqWez,Doja Cat;The Weeknd,Planet Her,You Right,84,186173,True,0.828,0.621,8,-6.414,1,0.0565,0.0164,0.00233,0.0845,0.436,128.986,4,pop,3171.6327031386763,3921.992824412588,7652.415452107032,0.0320507576859272,0.6182534,127.84090909,1.2235348,156.4539688431511,0.3187213,0.1477349255840352,-153.17053,112.76553,12.453203,57.53503,-10.635707,32.4877,-9.432983,21.849148,1.6812043,4.961069,6.69889,4.7976723,-1.5612693,0.7496443793185072,0.9164015903870341,0.7115237637806001,0.7934523295054107,0.7335390883059308,0.6754621012804258,0.7123408558604851,0.8004802105258366,0.8842809269133992,False,True,False,True,True,False,False,False,False
2012-01-01,USSM11300080,809,53.9,2916412507,415650,149359220,1648485745,18338729,1248637,324536571,2911383718,71486828,189.0,61334,39.0,114.0,604895,9.0,384534750,719472,0,2QjOHCTQ1Jl3zawyYOpxh6,The Neighbourhood,I Love You.,Sweater Weather,93,240400,False,0.612,0.807,10,-2.81,1,0.0336,0.0495,0.0177,0.101,0.398,124.053,4,pop,2035.555285533864,2488.2776702811657,3967.210343161216,0.0434251575761531,0.45121485,125.0,1.0597738,-0.6965100885053236,0.23236585,0.1920862075595955,-139.20883,175.18666,-26.604027,24.990746,1.8218608,13.422813,-7.642915,1.8502719,1.1172436,3.0575888,3.5831416,0.37431166,2.9425783,0.9517728929212038,0.8796313628056797,0.8228470586073378,0.7724882536121652,0.41621546012674404,0.7807850107491806,0.43883638827026494,0.9376321254849942,0.0,True,False,True,False,False,True,False,True,False
2018-09-07,USUM71813455,2405,29.1,822935346,90889,19172749,659693784,6100262,992278,67178938,581871422,1218186477,55.0,9247,60.0,17.0,47611,5.0,13719172,15145,2123160,18uwL0vNUanqZH0ro2QcOP,Jeremy Zucker,"summer,",comethru,79,181613,False,0.795,0.178,0,-11.991,1,0.0574,0.607,0.0,0.623,0.608,93.982,4,pop,2292.2819530025245,2944.7184034870265,4693.8137307894585,0.042248668546938,0.4225378,93.75,0.97288007,1.0960456333915585,0.06285867,0.1395608843616451,-317.67834,124.25026,10.662453,30.338411,2.301718,18.375864,-3.8369794,-1.0144337,1.2510498,-1.6021073,-5.9989123,-2.3009696,-1.4598775,0.702531988350896,0.93736264394182,0.7779521243868842,0.6165966556093349,0.46382899690358226,0.551232909120634,0.34148108424634877,0.7252539017445956,0.8448457180407264,False,True,False,False,False,False,False,False,False
2012-01-01,GBARL1300107,1842,33.9,2444335468,380675,168483196,996981745,9104648,452786,77257465,714451407,858018753,137.0,36017,8.0,195.0,16139369,30.0,0,0,0,3JvKfv6T31zO0ini8iNItO,Tom Odell,Long Way Down (Deluxe),Another Love,93,244360,True,0.445,0.537,4,-8.532,0,0.04,0.695,1.65e-05,0.0944,0.131,122.769,4,pop,1728.5370898707718,2359.529305359011,3255.862178650659,0.0350920209121753,0.42562187,122.2826087,0.892679,-0.1600814507272086,0.16412975,0.2043990421735333,-209.81093,172.16501,-2.1267169,29.562128,-5.9611716,9.576625,-8.443817,2.3745556,1.9743392,-3.517202,-1.5831901,-3.491836,2.6245089,0.9383834193266392,0.9359082828109342,0.7651228301981133,0.7303655312587655,0.2479123673824282,0.9193247013003489,0.6544637793268568,0.0,0.0,True,True,False,False,False,True,False,False,False
2014-01-01,USSM11404193,4077,21.1,732651478,76941,29043662,511428536,5924267,1005996,76255229,663477196,18664403,37.0,198,0.0,20.0,83357,8.0,475143620,284882,1350264,1almCHdsfikRPfVB9VrEdT,Alex & Sierra,It's About Us,Little Do You Know,77,185200,False,0.5,0.292,0,-8.554,1,0.0323,0.746,0.0,0.188,0.37,145.879,4,pop,1861.39421503522,2427.2060944310224,3668.866089714416,0.0356060309762202,0.36852166,144.23076923,0.9206545,3.004350758509158,0.1638923,0.2294266688119955,-207.36296,162.64427,-18.956486,41.52966,0.44169042,18.848146,-11.491147,5.022753,6.6947813,-11.177417,7.515158,-4.4468884,-3.1721416,0.6988999075985731,0.8190517837709812,0.7814804571817086,0.45209682988115485,0.0,0.5802230574112492,0.41875633637630755,0.9110418184435136,0.8185984235597712,False,False,False,False,False,False,False,True,False
2017-03-21,USBQU1700034,1628,36.3,1305189811,259761,79958707,237610293,2556677,126427,67441717,435331773,5708240,64.0,5105,53.0,30.0,219837,42.0,20133868,17745,4881850,0yc6Gst2xkRu0eMLeRMGCX,Cigarettes After Sex,Cigarettes After Sex,Apocalypse,84,290616,False,0.37,0.467,5,-9.013,1,0.0273,0.0205,0.572,0.109,0.182,94.485,4,pop,1724.293747497275,2620.638014536892,3746.63097788115,0.024324105558671,0.5759636,95.33898305,0.906515,-1.1077608337315472,0.27953556,0.2235246540964121,-165.44498,170.03226,-2.898995,40.883392,-2.852384,24.63797,2.468886,0.94072604,12.332178,1.7027521,0.5212818,0.18111806,2.7117662,0.8407478124341233,0.7697122181650747,0.7296980425184927,0.6063194227871387,0.4500761955035983,0.6408159653143084,0.7168253973999534,0.7399165372905143,0.8931305893757076,True,False,False,False,False,False,False,False,False
2019-11-16,INS181905489,1976,32.4,86910140,8749,2989865,626799451,4573766,4178400,44359897,569000341,73990282,5.0,624,0.0,0.0,0,7.0,0,0,202049,0TkquWzzuxcrwbCWlTrKYF,Neha Kakkar;Tanishk Bagchi;Lalit Sen,Yaad Piya Ki Aane Lagi,Yaad Piya Ki Aane Lagi,65,256678,False,0.858,0.833,5,-3.747,0,0.0471,0.375,0.0,0.112,0.693,107.977,4,pop,3257.231692408117,3552.7886121481133,7297.764045556525,0.0660663661634259,0.39820117,108.17307692,1.20525,-1.225405850668228,0.23556425,0.1603311075078151,-120.43249,130.0435,-26.404541,41.8206,-14.852472,29.697573,-19.371103,10.702325,-2.9089758,-3.5099587,4.0192895,0.76094615,2.0843918,0.3446832340099714,0.8558297238451852,0.8034873221301034,0.3587373877362904,0.0,0.0,0.396308748174585,0.0,0.7084410131387632,False,False,True,False,False,False,False,False,False
2021-03-27,INUM72100017,2142,31.1,53064181,6163,1029980,700321521,7293139,874600,10595202,144528086,242150653,1.0,40,0.0,0.0,0,2.0,12638,0,216531,4OQFlJOSID2AzpmOcuDlJl,B Praak;Nawazuddin Siddiqui;Sunanda Sharma,Baarish Ki Jaaye,Baarish Ki Jaaye,63,251428,False,0.524,0.765,3,-2.625,0,0.184,0.319,0.0,0.332,0.475,157.487,3,pop,2837.656746900728,2832.492871916756,5631.953098485491,0.0689526578474991,0.37114072,106.13207547,1.135752,1.3486334239995172,0.25830388,0.1986344059881012,-119.04042,146.74751,-49.87504,33.119053,-20.377846,17.327902,-5.6921215,3.2186897,3.0941944,5.0033026,-5.433118,0.9238097,12.867215,0.251504455470309,0.8952222376590946,0.7342341794618985,0.182220771910907,0.0,0.0,0.20937816818815375,0.22758376014164,0.7124553740966195,False,False,False,False,False,False,False,False,False
2013-10-28,GBHMU1300210,3607,22.6,1275036167,143693,85520811,264658339,3696633,330028,105141667,862277477,62831,101.0,86998,111.0,44.0,322268,24.0,303993932,275062,9015652,4nVBt6MZDDP6tRVdQTgxJg,One Direction,Midnight Memories (Deluxe),Story of My Life,83,245493,False,0.6,0.663,3,-5.802,1,0.0477,0.225,0.0,0.119,0.286,121.07,4,pop,2476.225076154328,3225.181118398185,5352.509912013904,0.047774337049207,0.4274691,122.2826087,1.0101963,-0.0138144500317347,0.15940903,0.2134618072660503,-178.99112,152.30635,-0.56294876,38.780136,-18.440712,29.42355,-6.899316,2.8918898,-2.7886426,-0.7643147,-2.5348585,-0.11474849,0.18147616,0.8126318383734189,0.6500426595002409,0.7645460464012471,0.7397422136612476,0.532387193252792,0.6832987396210558,0.6134669444241397,0.8990800847164262,0.9287048281945017,True,False,False,False,False,False,False,True,True
2021-07-30,USUM72105936,372,79.9,1321878145,189487,51228803,530778926,8470860,570442,358879639,2295813182,1152917073,199.0,82181,275.0,51.0,547449,50.0,9900535,29358,4647622,4RVwu0g32PAqgUiJoXsdF8,Billie Eilish,Happier Than Ever,Happier Than Ever,88,298899,True,0.332,0.225,0,-8.697,1,0.0348,0.767,0.00349,0.128,0.297,81.055,3,pop,1596.1115973129602,2251.4417160725266,3122.4069825002675,0.0276529477561186,0.4282738,160.71428571,0.88991416,1.7116638983580112,0.21957892,0.2374199171451513,-208.79668,157.60402,6.1516504,33.95207,9.467713,16.575882,-1.792756,8.685582,-4.4711494,-4.2086153,-1.1021897,-4.2350636,-5.24085,0.8138092160695937,0.9379552079168769,0.8043306031728694,0.7866041740791117,0.6341485975673092,0.7106197098475651,0.7493439287968386,0.7400323149677633,0.8902792270057912,True,True,True,True,True,False,True,False,False
2019-08-23,USUG11902959,658,59.2,1265080733,198773,30644248,356598545,5539172,333375,80730443,579006925,297754199,120.0,766,182.0,29.0,652935,13.0,231292863,252439,9785960,6jRq8gaZhMUyy5RclRPcAf,blackbear,everything means nothing,hot girl bummer,80,188343,True,0.782,0.559,6,-7.106,0,0.0767,0.125,0.0,0.385,0.685,129.992,1,pop,2827.232569752128,3298.394373304516,6284.397033214407,0.0527033493140502,0.47344407,130.81395349,1.259176,-1.3756107033135088,0.23548105,0.1719069130264212,-134.01826,137.04993,-17.285984,44.515953,-14.973871,28.861181,-1.9470325,7.1194553,2.7308197,0.70202,-5.64887,2.3990233,3.2580643,0.7894204186111405,0.8920022140858124,0.7565731264995735,0.584102921360865,0.5877851805947963,0.6689649546058892,0.5029626876723313,0.8895581717157678,0.9334593572072312,False,False,False,False,False,False,False,True,True
2021-05-21,USUG12101247,1015,47.7,1133535049,116055,29173011,352845171,3883946,722581,472933333,3266081830,326868389,56.0,20348,0.0,11.0,193230,11.0,34992093,44126,1970544,2tGvwE8GcFKwNdAXMnlbfl,Olivia Rodrigo,SOUR,happier,86,175933,True,0.395,0.443,6,-9.72,1,0.133,0.765,9.67e-06,0.0839,0.338,168.924,3,pop,2052.2530352413914,2716.234111408387,4050.259753546744,0.0379517445264186,0.38552624,170.45454545,1.0265644,-0.3031044893675239,0.19162849,0.2071631901345525,-187.15341,152.4979,0.68796796,28.118855,0.39995432,13.918228,-7.2832894,9.146785,4.0963607,-8.008328,2.1002328,-3.4305315,-6.822191,0.7579152359233992,0.8902403366960706,0.8172969907897744,0.6458918820273706,0.0,0.5566382447800835,0.4735840003045438,0.7843929517498173,0.8405197850188599,False,False,True,False,False,False,False,False,False
2019-01-04,GB2LD1800949,418,75.2,737097685,155765,20317539,1098942075,19179674,6010728,735932695,8841517566,56344836,19.0,23497,0.0,14.0,41677,7.0,77491669,121008,11014789,47UFoOuvrkt4khE7c5aap6,Sub Urban,Cradles,Cradles,76,209829,False,0.537,0.586,6,-1.864,1,0.314,0.265,7.04e-05,0.175,0.624,79.056,4,pop,3052.093562963227,3096.7694342806394,6084.630207825154,0.0701979928300931,0.41109252,160.71428571,1.181071,-1.29170973767611,0.2655596,0.1534338013145222,-138.61606,114.346924,-29.599943,19.117697,-11.238714,14.10648,-16.11837,2.446989,-11.233021,-3.632868,-9.663455,-2.3614872,-4.2148237,0.7195055614387592,0.8701770139540532,0.8810416617499295,0.5749665607790837,0.0,0.5319840737496893,0.396308748174585,0.8380567679816672,0.940319189253819,False,False,True,False,False,False,False,False,True
2016-09-09,DEE861600586,462,71.5,2830962669,233504,128647419,2083619058,11898213,1750319,96711415,792720612,1446089800,218.0,122867,68.0,114.0,616176,52.0,662857879,312119,5869,5uCax9HTNlzGybIStD3vDh,James Arthur,Back from the Edge,Say You Won't Let Go,85,211466,False,0.358,0.557,10,-7.398,1,0.059,0.695,0.0,0.0902,0.494,85.043,4,pop,2218.7514079714465,3020.7749582505635,4668.755216764468,0.0404033961927104,0.38290235,130.81395349,1.0042666,1.2420845201163464,0.17466289,0.2143283847296086,-183.4957,162.10455,-4.436613,32.58153,-16.370113,31.03439,-4.5616407,3.1695085,-4.938642,1.9272977,-0.24993563,-5.7479987,4.5176096,0.9119642033564981,0.9597588465798107,0.7988077902315499,0.8074773341894246,0.47773330870739733,0.7813100275335805,0.7566749949971806,0.9221879285272104,0.5032284421914691,True,True,False,True,False,True,True,True,False
2019-08-16,USUG11901473,1507,37.8,1413268808,104435,94697921,492503095,6305357,400078,142555742,921980357,445323991,201.0,74209,33.0,54.0,1301097,91.0,63095932,101424,4309604,1dGr1c8CrMLDpV6mPbImSI,Taylor Swift,Lover,Lover,85,221306,False,0.359,0.543,7,-7.582,1,0.0919,0.492,1.58e-05,0.118,0.453,68.534,4,pop,2316.543683196709,2966.936772473459,4906.489814427236,0.0448755472129203,0.44491303,68.59756098,0.97955245,-1.287187826016312,0.080197565,0.2081760772693799,-239.63751,146.19777,-14.335403,34.76066,-4.444313,18.438301,-3.6523407,14.101553,3.2275236,1.0717075,6.831492,1.6072127,-0.44809416,0.8102654935249738,0.907417670633288,0.7735875172474064,0.7837024251069501,0.39787848493912037,0.7399752485182497,0.8617815574814341,0.8270658114259651,0.8859003017379367,True,False,False,True,False,False,True,False,False
2021-08-20,USUM72114707,4406,19.9,392730501,43113,32173215,56656911,851302,127022,24026650,284633385,275183518,52.0,107015,39.0,21.0,192052,14.0,12162884,2574,1619318,0z8hI3OPS8ADPWtoCjjLl6,Shawn Mendes;Tainy,Summer Of Love,Summer of Love (Shawn Mendes & Tainy),82,184104,False,0.776,0.808,11,-4.501,1,0.117,0.0297,0.000127,0.103,0.494,123.988,4,pop,3676.900134558907,3686.466710484543,7882.520142250029,0.066986498282744,0.46658418,125.0,1.2956129,-0.465935104703058,0.2300472,0.1664096503569289,-154.9284,105.670364,-11.466947,51.233368,-22.070381,17.488995,-16.263239,12.400185,-4.3823647,3.60673,2.265466,1.4366574,-0.3662088,0.6311047560333477,0.8519481359229886,0.7110498778748106,0.69956722831995,0.41621546012674404,0.6078841113407253,0.5161116404002236,0.6617453212168236,0.8291357760029455,False,False,False,False,False,False,False,False,False
2017-08-03,USSM11706905,177,112.8,2072182782,194332,86159672,3952909529,32333846,1314091,53911465,546650805,2137655536,342.0,175317,563.0,541.0,1593590,95.0,455553499,772600,16095913,1rfofaqEpACxVEHIZBJe6W,Camila Cabello;Young Thug,Camila,Havana (feat. Young Thug),80,217306,False,0.765,0.523,2,-4.333,1,0.03,0.184,3.56e-05,0.132,0.394,104.988,4,pop,2418.229733738444,3093.754557146786,5264.215119471834,0.0435466503801376,0.45881394,104.16666667,1.133561,-1.1086691810134968,0.23628911,0.164648305027916,-143.02512,157.15189,-12.117786,34.718884,-17.52397,16.242722,-9.971722,15.157807,-5.950926,-2.011486,6.7652316,-1.1102494,-1.5840708,0.8620999598033035,0.9879481084894158,0.7804070530794176,0.8526763900400511,0.7147827824177285,0.9398265287181669,0.8698927484791288,0.9441529203902942,0.9623169402025304,True,True,False,True,True,True,True,True,True
2016-04-29,GBARL1600460,373,79.8,1746790923,204049,117171040,3084719501,13411706,2176881,17649503,137718139,276177209,356.0,119588,81.0,173.0,1609545,86.0,595393905,143591,13444054,0azC730Exh71aQlOt9Zj3y,Calvin Harris;Rihanna,This Is What You Came For,This Is What You Came For,81,222160,False,0.631,0.927,9,-2.787,0,0.0332,0.199,0.119,0.148,0.465,123.962,4,progressive-house,3207.200443381859,3698.026302989928,7180.152471669492,0.0602107813475952,0.42180637,125.0,1.1159737,-1.024816286943259,0.25501135,0.1583452344584812,-99.99071,133.38278,-20.183825,35.87612,-20.513065,23.699451,-15.054199,14.704097,-6.329743,1.8624921,-3.0554125,-0.9331558,-5.799323,0.8628537166566296,0.9185868194200429,0.760351627168177,0.8419937797450006,0.4972091666221252,0.8437227462683201,0.8511316237997981,0.8930443574151242,0.9518768031849719,True,True,False,True,False,True,True,True,True
